,Model,Classifier,Parameters,AUC-ROC,Accuracy,Prec@5,Prec@10,Prec@20,Rec@5,Rec@10,Rec@20,F@5,F@10,F@20
            random_state=None, verbose=0, warm_start=False)","{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.814984429,0.720547945,0,0,0,0,0,0,0,0,0

12,TR:2000-2007&TS:2008_RF_Standardized,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',

            max_depth=50, max_features='log2', max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=10, min_weight_fraction_leaf=0.0,

            n_estimators=100, n_jobs=-1, oob_score=False,

            random_state=None, verbose=0, warm_start=False)","{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 10}",0.805580998,0.693150685,0,0,0,0,0,0,0,0,0

13,TR:2000-2007&TS:2008_RF_Standardized,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',

            max_depth=50, max_features='log2', max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=10, min_weight_fraction_leaf=0.0,

            n_estimators=100, n_jobs=-1, oob_score=False,

            random_state=None, verbose=0, warm_start=False)","{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.826723454,0.720547945,0,0,0,0,0,0,0,0,0

14,TR:2000-2007&TS:2008_RF_Standardized,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',

            max_depth=50, max_features='log2', max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=10, min_weight_fraction_leaf=0.0,

            n_estimators=100, n_jobs=-1, oob_score=False,

            random_state=None, verbose=0, warm_start=False)","{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10}",0.801795201,0.731506849,0,0,0,0,0,0,0,0,0

15,TR:2000-2007&TS:2008_RF_Standardized,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',

            max_depth=50, max_features='log2', max_leaf_nodes=None,

            min_impurity_split=1e-07, min_samples_leaf=1,

            min_samples_split=10, min_weight_fraction_leaf=0.0,

            n_estimators=100, n_jobs=-1, oob_score=False,

            random_state=None, verbose=0, warm_start=False)","{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.818190145,0.728767123,0,0,0,0,0,0,0,0,0

16,TR:2000-2007&TS:2008_LR_Standardized,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,

          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,

          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,

          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l1'}",0.5,0.435616438,1,1,1,1,1,1,1,1,1

17,TR:2000-2007&TS:2008_LR_Standardized,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,

          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,

          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,

          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l2'}",0.736368077,0.465753425,0,1,0.9,0,0.433333333,0.725806452,0,0.604651163,0.803571429

18,TR:2000-2007&TS:2008_LR_Standardized,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,

          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,

          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,

          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l1'}",0.706051169,0.435616438,0.833333333,0.958333333,0.918032787,0.454545455,0.793103448,0.903225806,0.588235294,0.867924528,0.910569106

19,TR:2000-2007&TS:2008_LR_Standardized,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,

          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,

          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,

          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l2'}",0.812480918,0.619178082,0,0,0,0,0,0,0,0,0

20,TR:2000-2007&TS:2008_LR_Standardized,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,

          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,

          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,

          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",0.815259205,0.695890411,0,0,0,0,0,0,0,0,0

21,TR:2000-2007&TS:2008_LR_Standardized,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,

          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,

          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,

          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l2'}",0.824021494,0.712328767,0,0,0,0,0,0,0,0,0

22,TR:2000-2007&TS:2008_LR_Standardized,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,

          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,

          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,

          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l1'}",0.826647127,0.712328767,0,0,0,0,0,0,0,0,0

23,TR:2000-2007&TS:2008_LR_Standardized,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,

          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,

          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,

          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",0.827746229,0.712328767,0,0,0,0,0,0,0,0,0

24,TR:2000-2007&TS:2008_LR_Standardized,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,

          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,

          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,

          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l1'}",0.842400928,0.747945205,0,0,0,0,0,0,0,0,0

25,TR:2000-2007&TS:2008_LR_Standardized,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,

          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,

          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,

          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l2'}",0.826708188,0.715068493,0,0,0,0,0,0,0,0,0

26,TR:2000-2007&TS:2008_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10}",0.750335837,0.58630137,0,0,0,0,0,0,0,0,0

27,TR:2000-2007&TS:2008_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.807519692,0.624657534,0,0,0,0,0,0,0,0,0

28,TR:2000-2007&TS:2008_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10}",0.789094462,0.632876712,0,0,0,0,0,0,0,0,0

29,TR:2000-2007&TS:2008_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.797627771,0.591780822,0,0,1,0,0,0.059701493,0,0,0.112676056

30,TR:2000-2007&TS:2008_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 10}",0.623923796,0.435616438,1,0.75,0.786885246,0.5,0.75,0.888888889,0.666666667,0.75,0.834782609

31,TR:2000-2007&TS:2008_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.801444098,0.487671233,0,0.647058824,0.759259259,0,0.366666667,0.683333333,0,0.468085106,0.719298246

32,TR:2000-2007&TS:2008_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10}",0.732063259,0.561643836,0,0,0.153846154,0,0,0.036363636,0,0,0.058823529

33,TR:2000-2007&TS:2008_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.827746229,0.545205479,0,0,0.606060606,0,0,0.333333333,0,0,0.430107527

34,TR:2000-2007&TS:2008_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10}",0.797872016,0.742465753,0,0,0,0,0,0,0,0,0

35,TR:2000-2007&TS:2008_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.829333822,0.745205479,0,0,0,0,0,0,0,0,0

36,TR:2000-2007&TS:2008_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10}",0.843545826,0.761643836,0,0,0,0,0,0,0,0,0

37,TR:2000-2007&TS:2008_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.815808756,0.783561644,0,0,0,0,0,0,0,0,0

38,TR:2000-2007&TS:2008_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 10}",0.810893326,0.734246575,0,0,0,0,0,0,0,0,0

39,TR:2000-2007&TS:2008_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.821060023,0.747945205,0,0,0,0,0,0,0,0,0

40,TR:2000-2007&TS:2008_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10}",0.799306955,0.687671233,0,0,0,0,0,0,0,0,0

41,TR:2000-2007&TS:2008_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.832539537,0.750684932,0,0,0,0,0,0,0,0,0

42,TR:2000-2007&TS:2008_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10}",0.795765403,0.652054795,0,0,0,0,0,0,0,0,0

43,TR:2000-2007&TS:2008_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,

           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.808771448,0.591780822,0,0,0,0,0,0,0,0,0

44,TR:2000-2007&TS:2008_ET_Standardized,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',

           max_depth=50, max_features='log2', max_leaf_nodes=None,

           min_impurity_split=1e-07, min_samples_leaf=1,

           min_samples_split=10, min_weight_fraction_leaf=0.0,

           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
